DATE,SYMBOL,CLOSE,VOLUME,VARIATION
2025-11-14,STAC,5711,560,0.39
2025-11-14,STBC,6786,3024,0.67
2025-11-14,TTLS,2286,7870,1.92
2025-11-14,UNLC,5813,8085,1.14
2025-11-17,ABJC,5782,6490,-1.01
2025-11-17,BICC,7414,9117,-1.24
2025-11-17,BNBC,7292,9261,-1.94
2025-11-17,BOAB,5445,4924,1.35
2025-11-17,BOABF,6251,2013,-1.46
2025-11-17,BOAC,4704,6949,0.69
2025-11-17,BOAM,6059,8503,1.1
2025-11-17,BOAN,5209,5283,-0.61
2025-11-17,BOAS,4442,6777,0.14
2025-11-17,BOAG,3641,6393,-0.76
2025-11-17,CABC,7326,8899,0.67
2025-11-17,CBIBF,3486,1890,1.1
2025-11-17,CFAC,2622,864,-1.14
2025-11-17,CIEC,8108,7944,1.3
2025-11-17,ECOC,7255,1219,-1.69
2025-11-17,ETIT,6148,8459,0.77
2025-11-17,FTSC,3565,2036,-0.74
2025-11-17,LIBC,2635,9743,-0.41
2025-11-17,NEIC,6710,510,0.62
2025-11-17,NSBC,3923,2460,-1.93
2025-11-17,NSIAS,8225,1353,1.03
2025-11-17,NSIAC,4096,8002,1.9
2025-11-17,NTLC,5721,6679,-1.18
2025-11-17,ONTBF,2280,6618,-0.66
2025-11-17,ORGT,2406,2245,-1.7
2025-11-17,PALC,3117,9558,1.93
2025-11-17,PRSC,7875,8294,1.46
2025-11-17,PVBC,7771,2572,0.07
2025-11-17,SAFC,5141,5857,1.44
2025-11-17,SCRC,3886,7237,-1.62
2025-11-17,SDCC,3366,5923,0.83
2025-11-17,SDSC,3627,3693,0.96
2025-11-17,SEMC,6154,831,-0.51
2025-11-17,SGBC,7535,5087,1.23
2025-11-17,SHEC,4248,6880,-0.97
2025-11-17,SIBC,7406,9874,0.55
2025-11-17,SICC,4927,1620,-0.95
2025-11-17,SICG,5459,5764,-1.49
2025-11-17,SITC,2747,4897,-1.5
2025-11-17,SLBC,2098,9333,-1.74
2025-11-17,SMBC,6851,7657,0.45
2025-11-17,SNTS,15327,3659,-0.73
2025-11-17,SOGC,7428,5873,-1.7
2025-11-17,STAC,2299,9715,0.09
2025-11-17,STBC,6648,9923,0.59
2025-11-17,TTLS,7486,7570,0.94
2025-11-17,UNLC,5997,3737,1.87
2025-11-18,ABJC,3833,2552,1.05
2025-11-18,BICC,7124,8614,-0.15
2025-11-18,BNBC,5910,8411,-1.72
2025-11-18,BOAB,3267,6080,-1.52
2025-11-18,BOABF,6103,2436,-0.76
2025-11-18,BOAC,2417,8246,1.39
2025-11-18,BOAM,5690,6186,1.9
2025-11-18,BOAN,6497,3963,1.16
2025-11-18,BOAS,5096,7790,0.72
2025-11-18,BOAG,3854,6065,-0.7
2025-11-18,CABC,3356,8258,-1.24
2025-11-18,CBIBF,7060,8282,-1.41
2025-11-18,CFAC,4106,2273,1.95
2025-11-18,CIEC,7522,9339,-0.02
2025-11-18,ECOC,7038,4470,1.68
2025-11-18,ETIT,5415,4232,-1.57
2025-11-18,FTSC,4007,4154,0.47
2025-11-18,LIBC,1996,1961,0.82
2025-11-18,NEIC,6485,703,-1.43
2025-11-18,NSBC,2516,2536,1.51
2025-11-18,NSIAS,7752,9780,1.29
2025-11-18,NSIAC,2810,3116,-1.72
2025-11-18,NTLC,6291,8099,1.73
2025-11-18,ONTBF,4716,4350,0.24
2025-11-18,ORGT,6033,7675,0.68
2025-11-18,PALC,3074,4476,1.73
2025-11-18,PRSC,6354,4860,-0.43
2025-11-18,PVBC,7367,5869,1.88
2025-11-18,SAFC,5576,8264,-0.15
2025-11-18,SCRC,4222,4748,-1.27
2025-11-18,SDCC,5512,9876,-0.94
2025-11-18,SDSC,4715,8551,1.76
2025-11-18,SEMC,6769,1668,-1.06
2025-11-18,SGBC,7349,6165,1.57
2025-11-18,SHEC,6738,2724,1.97
2025-11-18,SIBC,7411,5531,-1.39
2025-11-18,SICC,7153,4461,-1.84
2025-11-18,SICG,7871,8013,-1.2
2025-11-18,SITC,3896,8315,-0.84
2025-11-18,SLBC,2922,4802,-0.39
2025-11-18,SMBC,2447,4119,-1.74
2025-11-18,SNTS,15869,4610,-0.79
2025-11-18,SOGC,5547,7372,0.44
2025-11-18,STAC,5393,8711,0.14
2025-11-18,STBC,3708,2709,-1.36
2025-11-18,TTLS,3866,9016,-1.32
2025-11-18,UNLC,4928,874,-1.83
2025-11-19,ABJC,5886,2422,1.18
2025-11-19,BICC,7507,4536,-1.93
2025-11-19,BNBC,2277,1534,0.53
2025-11-19,BOAB,2559,4039,1.27
2025-11-19,BOABF,4204,9278,0.12
2025-11-19,BOAC,7485,5862,0.09
2025-11-19,BOAM,5641,856,1.12
2025-11-19,BOAN,2757,3321,1.43
2025-11-19,BOAS,6156,6736,1.32
2025-11-19,BOAG,4434,643,-0.39
2025-11-19,CABC,3542,654,1.26
2025-11-19,CBIBF,3988,3635,1.06
2025-11-19,CFAC,3574,4685,0.82
2025-11-19,CIEC,2939,5793,1.94
2025-11-19,ECOC,6746,944,-0.38
2025-11-19,ETIT,5494,1259,0.74
2025-11-19,FTSC,4877,7294,-1.78
2025-11-19,LIBC,8252,1090,1.48
2025-11-19,NEIC,7125,5695,-0.19
2025-11-19,NSBC,2346,4066,-1.18
2025-11-19,NSIAS,4931,9262,1.24
2025-11-19,NSIAC,5976,4920,-0.39
2025-11-19,NTLC,6136,7189,-1.74
2025-11-19,ONTBF,7146,7747,-1.56
2025-11-19,ORGT,2396,6935,0.98
2025-11-19,PALC,2405,1545,-0.55
2025-11-19,PRSC,2326,6959,1.51
2025-11-19,PVBC,5853,9044,0.64
2025-11-19,SAFC,5816,1365,-0.42
2025-11-19,SCRC,3708,7171,0.27
2025-11-19,SDCC,5840,1977,0.95
2025-11-19,SDSC,4715,5080,1.44
2025-11-19,SEMC,5369,4264,-1.33
2025-11-19,SGBC,7577,9381,-1.69
2025-11-19,SHEC,4515,3162,-0.79
2025-11-19,SIBC,7214,1599,-0.14
2025-11-19,SICC,6067,4599,0.79
2025-11-19,SICG,3003,1388,1.03
2025-11-19,SITC,3194,1703,-1.1
2025-11-19,SLBC,4622,6334,-0.44
2025-11-19,SMBC,3991,2432,0.26
2025-11-19,SNTS,15962,6916,1.57
2025-11-19,SOGC,4342,7697,-1.33
2025-11-19,STAC,4974,8737,-1.53
2025-11-19,STBC,6539,6957,0.78
2025-11-19,TTLS,3070,5965,1.74
2025-11-19,UNLC,3054,4860,1.95
2025-11-20,ABJC,3987,9962,-0.81
2025-11-20,BICC,7361,6022,1.77
2025-11-20,BNBC,5272,6270,-1.81
2025-11-20,BOAB,7780,9194,0.86
2025-11-20,BOABF,5011,9945,0.84
2025-11-20,BOAC,2568,779,1.62
2025-11-20,BOAM,5870,8441,-0.47
2025-11-20,BOAN,7070,3193,1.38
2025-11-20,BOAS,5596,5552,0.78
2025-11-20,BOAG,5791,2957,-0.87
2025-11-20,CABC,8082,2594,-1.7
2025-11-20,CBIBF,3052,8741,-0.15
2025-11-20,CFAC,3123,993,-1.74
2025-11-20,CIEC,3418,9285,0.82
2025-11-20,ECOC,6362,7174,0.42
2025-11-20,ETIT,5830,6180,-0.22
2025-11-20,FTSC,3379,1590,1.42
2025-11-20,LIBC,7580,1730,-0.69
2025-11-20,NEIC,2242,5696,1.4
2025-11-20,NSBC,2419,8064,-1.99
2025-11-20,NSIAS,7400,5825,-1.3
2025-11-20,NSIAC,5320,2466,-0.01
2025-11-20,NTLC,6490,2559,-1.02
2025-11-20,ONTBF,7208,6277,-1.2
2025-11-20,ORGT,6431,3591,0.29
2025-11-20,PALC,2664,8071,1.31
2025-11-20,PRSC,4080,2791,1.21
2025-11-20,PVBC,5304,8379,1.61
2025-11-20,SAFC,5718,2420,-1.78
2025-11-20,SCRC,7461,3343,1.88
2025-11-20,SDCC,2309,6021,-0.16
2025-11-20,SDSC,3933,9170,0.61
2025-11-20,SEMC,2130,6498,0.42
2025-11-20,SGBC,7994,7112,-0.68
2025-11-20,SHEC,2046,568,-1.6
2025-11-20,SIBC,7024,7981,-0.15
2025-11-20,SICC,6806,7622,-0.11
2025-11-20,SICG,3707,9905,-0.24
2025-11-20,SITC,2274,1796,1.63
2025-11-20,SLBC,2858,1203,1.32
2025-11-20,SMBC,6030,7955,-1.05
2025-11-20,SNTS,15578,5180,0.56
2025-11-20,SOGC,6737,8357,1.55
2025-11-20,STAC,7377,6744,0.57
2025-11-20,STBC,3340,5128,0.51
2025-11-20,TTLS,2970,8299,-0.04
2025-11-20,UNLC,4724,9803,-1.21
2025-11-21,ABJC,3544,2155,1.19
2025-11-21,BICC,7347,9541,-1.43
2025-11-21,BNBC,5161,6834,-1.54
2025-11-21,BOAB,4599,9391,-0.56
2025-11-21,BOABF,5195,2339,-2.0
2025-11-21,BOAC,8019,7471,-0.33
2025-11-21,BOAM,5453,9592,1.74
2025-11-21,BOAN,7837,8029,-0.43
2025-11-21,BOAS,2261,9775,-1.74
2025-11-21,BOAG,2110,1397,0.62
2025-11-21,CABC,6787,5185,0.53
2025-11-21,CBIBF,7463,3929,1.38
2025-11-21,CFAC,5119,8596,1.19
2025-11-21,CIEC,5498,5602,0.07
2025-11-21,ECOC,6817,8801,-1.85
2025-11-21,ETIT,5748,1568,1.02
2025-11-21,FTSC,4645,5027,-1.66
2025-11-21,LIBC,2670,7291,0.1
2025-11-21,NEIC,5877,6797,1.15
2025-11-21,NSBC,3134,2503,1.88
2025-11-21,NSIAS,7678,9461,-1.4
2025-11-21,NSIAC,5191,1033,-1.73
2025-11-21,NTLC,5844,3033,0.55
2025-11-21,ONTBF,5619,3207,-0.32
2025-11-21,ORGT,8356,6940,0.04
2025-11-21,PALC,3058,1387,1.66
2025-11-21,PRSC,2298,3237,-1.66
2025-11-21,PVBC,3142,3824,1.89
2025-11-21,SAFC,5428,4542,1.04
2025-11-21,SCRC,6855,1142,-1.31
2025-11-21,SDCC,3286,3881,-0.74
2025-11-21,SDSC,5681,5576,-0.66
2025-11-21,SEMC,6294,2295,0.97
2025-11-21,SGBC,7679,7481,1.19
2025-11-21,SHEC,2767,9370,0.71
2025-11-21,SIBC,6807,5909,0.04
2025-11-21,SICC,5755,3874,0.59
2025-11-21,SICG,6878,2957,0.86
2025-11-21,SITC,2895,2683,0.21
2025-11-21,SLBC,7781,3495,-0.45
2025-11-21,SMBC,7934,8283,-0.71
2025-11-21,SNTS,15523,2101,1.43
2025-11-21,SOGC,1657,6980,1.33
2025-11-21,STAC,5696,6404,1.23
2025-11-21,STBC,5124,4204,-1.94
2025-11-21,TTLS,5337,815,0.79
2025-11-21,UNLC,2781,9315,-1.73
2025-11-24,ABJC,3208,2854,-1.32
2025-11-24,BICC,7333,8009,1.74
2025-11-24,BNBC,3324,4791,-0.04
2025-11-24,BOAB,6503,5358,-1.56
2025-11-24,BOABF,4685,9000,1.69
2025-11-24,BOAC,5666,5251,0.67
2025-11-24,BOAM,5722,5151,-0.01
2025-11-24,BOAN,7004,8519,0.39
2025-11-24,BOAS,2252,2420,-0.43
2025-11-24,BOAG,8175,5797,-1.18
2025-11-24,CABC,5828,3667,-0.89
2025-11-24,CBIBF,4734,6214,-1.67
2025-11-24,CFAC,2619,4485,-0.2
2025-11-24,CIEC,4899,3686,0.85
2025-11-24,ECOC,6543,4016,1.16
2025-11-24,ETIT,5933,7700,0.21
2025-11-24,FTSC,7544,3287,-0.25
2025-11-24,LIBC,4348,6243,1.95
2025-11-24,NEIC,8117,8275,-0.94
2025-11-24,NSBC,3645,3742,-0.87
2025-11-24,NSIAS,6598,2269,-0.93
2025-11-24,NSIAC,4591,885,1.78
2025-11-24,NTLC,6003,2205,-0.65
2025-11-24,ONTBF,2968,9951,0.97
2025-11-24,ORGT,7683,9200,0.4
2025-11-24,PALC,3037,590,0.73
2025-11-24,PRSC,4538,3651,1.44
2025-11-24,PVBC,6121,6266,0.99
2025-11-24,SAFC,5947,4724,1.75
2025-11-24,SCRC,7442,1952,-0.12
2025-11-24,SDCC,3669,7742,0.39
2025-11-24,SDSC,4085,1439,1.72
2025-11-24,SEMC,3072,2425,-0.96
2025-11-24,SGBC,7886,3960,0.04
2025-11-24,SHEC,5236,6049,0.48
2025-11-24,SIBC,6834,5036,-1.07
2025-11-24,SICC,3300,3126,-1.97
2025-11-24,SICG,2787,9615,-0.95
2025-11-24,SITC,4388,7024,1.22
2025-11-24,SLBC,2665,8458,-1.66
2025-11-24,SMBC,4923,3509,-1.31
2025-11-24,SNTS,15613,4057,1.19
2025-11-24,SOGC,3800,8849,-1.19
2025-11-24,STAC,7618,2822,0.74
2025-11-24,STBC,6268,2171,-0.94
2025-11-24,TTLS,5758,7257,-0.02
2025-11-24,UNLC,6044,9175,1.15
2025-11-25,ABJC,3671,7721,-1.28
2025-11-25,BICC,7421,7602,-0.5
2025-11-25,BNBC,5460,3056,0.23
2025-11-25,BOAB,4314,4609,1.23
2025-11-25,BOABF,7138,7572,0.26
2025-11-25,BOAC,4819,7656,1.16
2025-11-25,BOAM,5817,9554,1.05
2025-11-25,BOAN,1765,7872,1.85
2025-11-25,BOAS,2601,3711,-1.77
2025-11-25,BOAG,3674,9623,0.42
2025-11-25,CABC,7098,7036,-0.1
2025-11-25,CBIBF,2970,8807,0.45
2025-11-25,CFAC,3068,5431,0.97
2025-11-25,CIEC,4108,8744,1.76
2025-11-25,ECOC,6821,3053,0.88
2025-11-25,ETIT,5787,8811,-0.45
2025-11-25,FTSC,6744,6595,0.49
2025-11-25,LIBC,4738,5134,1.43
2025-11-25,NEIC,7254,3723,-0.41
2025-11-25,NSBC,5810,7739,0.56
2025-11-25,NSIAS,7690,1288,1.24
2025-11-25,NSIAC,6256,8799,-0.25
2025-11-25,NTLC,6288,2831,-1.45
2025-11-25,ONTBF,6609,2202,1.48
2025-11-25,ORGT,5783,6916,-1.65
2025-11-25,PALC,2780,8106,-1.68
2025-11-25,PRSC,3978,9818,-0.08
2025-11-25,PVBC,2135,7926,-1.85
2025-11-25,SAFC,5552,7926,-0.31
2025-11-25,SCRC,5481,1420,-1.86
2025-11-25,SDCC,5990,3867,-0.06
2025-11-25,SDSC,5276,684,1.89
2025-11-25,SEMC,6452,979,-1.95
2025-11-25,SGBC,7534,6989,-1.33
2025-11-25,SHEC,7724,8160,1.17
2025-11-25,SIBC,6803,7572,-1.29
2025-11-25,SICC,6253,4955,1.85
2025-11-25,SICG,6691,5265,-1.02
2025-11-25,SITC,7337,1875,1.57
2025-11-25,SLBC,5919,5935,-1.4
2025-11-25,SMBC,7506,516,1.53
2025-11-25,SNTS,15809,9134,-1.71
2025-11-25,SOGC,3605,8103,1.58
2025-11-25,STAC,3011,8087,-1.83
2025-11-25,STBC,4460,3316,-0.91
2025-11-25,TTLS,7535,1082,-1.25
2025-11-25,UNLC,2601,4378,1.32
2025-11-26,ABJC,6466,2694,-1.61
2025-11-26,BICC,6793,6360,0.31
2025-11-26,BNBC,5576,4651,-0.82
2025-11-26,BOAB,5037,4433,1.4
2025-11-26,BOABF,7925,8889,0.88
2025-11-26,BOAC,2678,4587,1.57
2025-11-26,BOAM,5564,8440,1.08
2025-11-26,BOAN,7670,9222,-1.68
2025-11-26,BOAS,6041,7299,0.31
2025-11-26,BOAG,5231,4878,-0.32
2025-11-26,CABC,5610,1326,1.98
2025-11-26,CBIBF,7906,7094,-1.16
2025-11-26,CFAC,2410,2211,0.41
2025-11-26,CIEC,3093,9482,-1.46
2025-11-26,ECOC,6411,9009,1.71
2025-11-26,ETIT,5488,6655,-0.62
2025-11-26,FTSC,2152,4083,1.92
2025-11-26,LIBC,5877,3175,-0.65
2025-11-26,NEIC,5297,6986,0.97
2025-11-26,NSBC,7805,3263,-0.35
2025-11-26,NSIAS,4739,6026,0.7
2025-11-26,NSIAC,5657,2917,0.67
2025-11-26,NTLC,5512,7246,-1.97
2025-11-26,ONTBF,5131,8160,-1.3
2025-11-26,ORGT,5881,3462,-1.24
2025-11-26,PALC,2379,9298,1.65
2025-11-26,PRSC,3785,7825,-0.57
2025-11-26,PVBC,3054,5348,-0.82
2025-11-26,SAFC,5397,5695,-0.27
2025-11-26,SCRC,5661,5320,1.63
2025-11-26,SDCC,4556,9957,1.88
2025-11-26,SDSC,4597,1624,-0.52
2025-11-26,SEMC,5532,4862,0.51
2025-11-26,SGBC,7598,705,1.81
2025-11-26,SHEC,7882,2812,-1.48
2025-11-26,SIBC,7213,6449,0.61
2025-11-26,SICC,6556,4641,1.28
2025-11-26,SICG,5561,3416,-0.17
2025-11-26,SITC,7960,9769,1.39
2025-11-26,SLBC,3033,3237,0.57
2025-11-26,SMBC,2885,720,0.51
2025-11-26,SNTS,15468,617,0.3
2025-11-26,SOGC,4574,1481,1.91
2025-11-26,STAC,7017,5768,-1.5
2025-11-26,STBC,5320,9591,-1.92
2025-11-26,TTLS,7210,1574,1.27
2025-11-26,UNLC,2261,9821,-1.58
2025-11-27,ABJC,3640,1055,-0.4
2025-11-27,BICC,6759,7544,0.25
2025-11-27,BNBC,2888,2673,-1.79
2025-11-27,BOAB,3760,7471,-0.89
2025-11-27,BOABF,3713,6935,1.25
2025-11-27,BOAC,3813,4439,-1.11
2025-11-27,BOAM,5168,5158,0.31
2025-11-27,BOAN,3826,4216,-1.98
2025-11-27,BOAS,3832,5330,-1.0
2025-11-27,BOAG,4671,4781,0.49
2025-11-27,CABC,4985,5693,1.63
2025-11-27,CBIBF,4297,3984,0.05
2025-11-27,CFAC,7221,3138,1.95
2025-11-27,CIEC,6205,8171,-1.17
2025-11-27,ECOC,6864,2638,1.59
2025-11-27,ETIT,6371,5955,-0.68
2025-11-27,FTSC,8295,4588,-0.91
2025-11-27,LIBC,7927,4279,1.1
2025-11-27,NEIC,2908,4928,1.51
2025-11-27,NSBC,5343,824,-0.64
2025-11-27,NSIAS,6587,6203,0.78
2025-11-27,NSIAC,6556,1681,1.35
2025-11-27,NTLC,5527,4186,1.6
2025-11-27,ONTBF,2495,4372,-1.34
2025-11-27,ORGT,4132,5928,1.63
2025-11-27,PALC,2489,8379,1.2
2025-11-27,PRSC,6759,3606,-1.62
2025-11-27,PVBC,2499,8085,0.04
2025-11-27,SAFC,5098,4425,-1.76
2025-11-27,SCRC,3503,6088,-0.55
2025-11-27,SDCC,6888,7207,-0.95
2025-11-27,SDSC,3049,1430,-0.85
2025-11-27,SEMC,5616,9906,-1.17
2025-11-27,SGBC,7009,6389,0.72
2025-11-27,SHEC,6647,7340,1.68
2025-11-27,SIBC,7264,2102,1.89
2025-11-27,SICC,4139,7668,1.41
2025-11-27,SICG,6542,8958,0.03
2025-11-27,SITC,2949,4774,-0.58
2025-11-27,SLBC,4870,6796,1.99
2025-11-27,SMBC,6340,4055,-0.04
2025-11-27,SNTS,15774,5692,0.94
2025-11-27,SOGC,1909,2143,1.37
2025-11-27,STAC,2060,6599,0.88
2025-11-27,STBC,5913,1951,-1.75
2025-11-27,TTLS,4272,6079,1.78
2025-11-27,UNLC,6125,851,-1.38
2025-11-28,ABJC,4190,5545,-1.26
2025-11-28,BICC,6966,8714,-0.0
2025-11-28,BNBC,2538,5593,0.19
2025-11-28,BOAB,4570,684,-1.17
2025-11-28,BOABF,7041,4894,0.57
2025-11-28,BOAC,3030,8333,0.02
2025-11-28,BOAM,5572,3027,0.46
2025-11-28,BOAN,4199,7242,-1.73
2025-11-28,BOAS,3286,1951,0.13
2025-11-28,BOAG,4724,5240,-1.3
2025-11-28,CABC,3656,9375,-0.49
2025-11-28,CBIBF,3449,1760,-0.21
2025-11-28,CFAC,7235,6048,0.47
2025-11-28,CIEC,6777,9044,-0.52
2025-11-28,ECOC,7236,3303,-0.39
2025-11-28,ETIT,5502,5178,1.18
2025-11-28,FTSC,2917,2229,1.92
2025-11-28,LIBC,2856,6918,0.41
2025-11-28,NEIC,6223,9898,-0.78
2025-11-28,NSBC,3102,5342,-1.57
2025-11-28,NSIAS,7692,6720,0.5
2025-11-28,NSIAC,3730,9457,-1.29
2025-11-28,NTLC,5826,4911,-1.72
2025-11-28,ONTBF,6018,7423,0.1
2025-11-28,ORGT,7275,4863,0.61
2025-11-28,PALC,2781,636,-0.47
2025-11-28,PRSC,1835,4559,1.99
2025-11-28,PVBC,6725,5861,1.27
2025-11-28,SAFC,5362,2261,0.27
2025-11-28,SCRC,5544,6925,-0.26
2025-11-28,SDCC,1823,4683,1.13
2025-11-28,SDSC,6186,5910,-0.35
2025-11-28,SEMC,6430,8575,0.73
2025-11-28,SGBC,7078,8537,1.59
2025-11-28,SHEC,3162,2820,-0.44
2025-11-28,SIBC,6805,8103,1.77
2025-11-28,SICC,4400,1284,0.81
2025-11-28,SICG,3036,619,-0.91
2025-11-28,SITC,7240,9311,1.15
2025-11-28,SLBC,7794,862,-1.39
2025-11-28,SMBC,6114,4794,-0.94
2025-11-28,SNTS,15999,7388,-0.87
2025-11-28,SOGC,2154,6946,1.84
2025-11-28,STAC,5477,4067,1.92
2025-11-28,STBC,3628,5454,1.0
2025-11-28,TTLS,4119,2229,-1.43
2025-11-28,UNLC,3105,4157,-0.05
2025-12-01,ABJC,3620,8873,1.99
2025-12-01,BICC,7012,656,-1.87
2025-12-01,BNBC,5351,1456,1.56
2025-12-01,BOAB,6688,7625,-0.24
2025-12-01,BOABF,4205,947,-1.45
2025-12-01,BOAC,5657,7797,0.98
2025-12-01,BOAM,5605,2099,-0.63
2025-12-01,BOAN,3618,8384,-1.22
2025-12-01,BOAS,3913,2163,1.41
2025-12-01,BOAG,5609,9651,0.9
2025-12-01,CABC,8131,5205,0.29
2025-12-01,CBIBF,5491,7707,0.75
2025-12-01,CFAC,4836,1586,-1.13
2025-12-01,CIEC,4407,6223,-1.7
2025-12-01,ECOC,7031,7108,-0.53
2025-12-01,ETIT,6129,6120,-1.12
2025-12-01,FTSC,4472,5613,-1.74
2025-12-01,LIBC,5284,2750,1.89
2025-12-01,NEIC,5672,3119,0.36
2025-12-01,NSBC,5230,7371,0.79
2025-12-01,NSIAS,4108,962,1.09
2025-12-01,NSIAC,1810,894,1.31
2025-12-01,NTLC,6456,2664,0.59
2025-12-01,ONTBF,5712,2832,1.34
2025-12-01,ORGT,4599,3671,-1.14
2025-12-01,PALC,2446,9883,-0.63
2025-12-01,PRSC,7437,5025,-1.74
2025-12-01,PVBC,3236,7840,0.69
2025-12-01,SAFC,5239,817,0.05
2025-12-01,SCRC,7339,5175,-1.39
2025-12-01,SDCC,2698,826,-0.2
2025-12-01,SDSC,3141,8617,1.12
2025-12-01,SEMC,2680,3662,-0.18
2025-12-01,SGBC,7140,3955,1.54
2025-12-01,SHEC,5087,5619,0.16
2025-12-01,SIBC,7560,6950,-1.23
2025-12-01,SICC,2527,2717,-0.84
2025-12-01,SICG,7968,4165,0.18
2025-12-01,SITC,4638,9889,1.49
2025-12-01,SLBC,5784,5355,1.64
2025-12-01,SMBC,3763,8024,-0.74
2025-12-01,SNTS,15561,8483,0.76
2025-12-01,SOGC,2226,783,0.73
2025-12-01,STAC,2802,8026,0.19
2025-12-01,STBC,8122,9952,1.69
2025-12-01,TTLS,6849,9538,0.92
2025-12-01,UNLC,3070,3276,0.75
2025-12-02,ABJC,6020,4026,-0.43
2025-12-02,BICC,7407,8579,0.05
2025-12-02,BNBC,7776,8949,0.23
2025-12-02,BOAB,6028,6056,1.18
2025-12-02,BOABF,7945,3833,-1.26
2025-12-02,BOAC,2304,6308,0.3
2025-12-02,BOAM,5689,8669,0.11
2025-12-02,BOAN,5688,3385,0.57
2025-12-02,BOAS,3796,2210,0.32
2025-12-02,BOAG,7441,809,-0.57
2025-12-02,CABC,8192,2366,-1.44
2025-12-02,CBIBF,6193,896,1.14
2025-12-02,CFAC,5420,3500,-0.26
